dataset,field,seed,feature_set,model,n_test,n_pos,auc,P@10,R@10,DOR@10
v0_baseline,12,11,BIBLIO+DEBATE25,RF,21,5,0.95,1.0,0.6,46.2
v0_baseline,13,11,BIBLIO+DEBATE25,RF,73,10,0.7666666666666666,0.375,0.3,4.963636363636364
v0_baseline,14,11,BIBLIO+DEBATE25,RF,44,4,0.9874999999999999,0.6,0.75,35.93333333333333
v0_baseline,GLOBAL,11,BIBLIO+DEBATE25,GBT,1418,177,0.7527827476474686,0.39436619718309857,0.3163841807909605,6.211922262660862
v0_baseline,01,11,BIBLIO+DEBATE25,GBT,550,88,0.7339876033057853,0.41818181818181815,0.26136363636363635,4.752436876100998
v0_baseline,03,11,BIBLIO+DEBATE25,GBT,33,10,0.591304347826087,0.25,0.1,0.924812030075188
v0_baseline,07,11,BIBLIO+DEBATE25,GBT,52,5,0.8170212765957447,0.3333333333333333,0.4,6.904761904761905
v0_baseline,08,11,BIBLIO+DEBATE25,GBT,266,18,0.7390232974910395,0.2222222222222222,0.3333333333333333,5.502325581395349
v0_baseline,09,11,BIBLIO+DEBATE25,GBT,428,41,0.6850066175080355,0.27906976744186046,0.2926829268292683,4.795534032822168
v0_baseline,12,11,BIBLIO+DEBATE25,GBT,21,5,0.95,1.0,0.6,46.2
v0_baseline,13,11,BIBLIO+DEBATE25,GBT,73,10,0.8015873015873016,0.375,0.3,4.963636363636364
v0_baseline,14,11,BIBLIO+DEBATE25,GBT,44,4,0.98125,0.6,0.75,35.93333333333333
v0_baseline,GLOBAL,11,BIBLIO+DEBATE25,LogReg,1418,177,0.7282718055878028,0.3028169014084507,0.24293785310734464,3.7136425622536473
v0_baseline,01,11,BIBLIO+DEBATE25,LogReg,550,88,0.7129574970484062,0.38181818181818183,0.23863636363636365,3.9560923242082664
v0_baseline,03,11,BIBLIO+DEBATE25,LogReg,33,10,0.48695652173913045,0.5,0.2,2.5294117647058822
v0_baseline,07,11,BIBLIO+DEBATE25,LogReg,52,5,0.8425531914893618,0.3333333333333333,0.4,6.904761904761905
v0_baseline,08,11,BIBLIO+DEBATE25,LogReg,266,18,0.7939068100358424,0.1111111111111111,0.16666666666666666,2.0691244239631335
v0_baseline,09,11,BIBLIO+DEBATE25,LogReg,428,41,0.6520451251024137,0.18604651162790697,0.1951219512195122,2.5194450283792307
v0_baseline,12,11,BIBLIO+DEBATE25,LogReg,21,5,0.875,0.6666666666666666,0.4,7.380952380952381
v0_baseline,13,11,BIBLIO+DEBATE25,LogReg,73,10,0.7968253968253968,0.625,0.5,17.285714285714285
v0_baseline,14,11,BIBLIO+DEBATE25,LogReg,44,4,0.975,0.6,0.75,35.93333333333333
v0_baseline,GLOBAL,12,BIBLIO,RF,1418,177,0.7473105796764956,0.39436619718309857,0.3163841807909605,6.211922262660862
v0_baseline,01,12,BIBLIO,RF,550,87,0.7652242992974354,0.4727272727272727,0.2988505747126437,6.346561940195673
v0_baseline,03,12,BIBLIO,RF,28,6,0.7727272727272727,0.3333333333333333,0.16666666666666666,2.2363636363636363
v0_baseline,07,12,BIBLIO,RF,65,6,0.8305084745762711,0.14285714285714285,0.16666666666666666,2.2447552447552446
v0_baseline,08,12,BIBLIO,RF,242,25,0.6029493087557605,0.24,0.24,3.393162393162393
v0_baseline,09,12,BIBLIO,RF,439,44,0.6836593785960874,0.29545454545454547,0.29545454545454547,4.959183673469388
v0_baseline,12,12,BIBLIO,RF,30,8,0.8863636363636362,1.0,0.375,28.636363636363637
v0_baseline,13,12,BIBLIO,RF,74,6,0.7426470588235294,0.125,0.16666666666666666,2.2363636363636363
v0_baseline,14,12,BIBLIO,RF,36,3,0.9696969696969697,0.5,0.6666666666666666,21.0
v0_baseline,GLOBAL,12,BIBLIO,GBT,1418,177,0.7510140810445376,0.36619718309859156,0.2937853107344633,5.322687151944708
v0_baseline,01,12,BIBLIO,GBT,550,87,0.7708100593331844,0.509090909090909,0.3218390804597701,7.602902979373567
v0_baseline,03,12,BIBLIO,GBT,28,6,0.6212121212121212,0.0,0.0,0.42857142857142855
v0_baseline,07,12,BIBLIO,GBT,65,6,0.9067796610169493,0.42857142857142855,0.5,12.333333333333334
v0_baseline,08,12,BIBLIO,GBT,242,25,0.615299539170507,0.28,0.28,4.371804236669101
v0_baseline,09,12,BIBLIO,GBT,439,44,0.694620253164557,0.22727272727272727,0.22727272727272727,3.1890359168241966
v0_baseline,12,12,BIBLIO,GBT,30,8,0.8806818181818181,1.0,0.375,28.636363636363637
v0_baseline,13,12,BIBLIO,GBT,74,6,0.6838235294117647,0.0,0.0,0.5475113122171946
v0_baseline,14,12,BIBLIO,GBT,36,3,1.0,0.75,1.0,151.66666666666666
v0_baseline,GLOBAL,12,BIBLIO,LogReg,1418,177,0.7273749527672689,0.3732394366197183,0.2994350282485876,5.533530771129209
v0_baseline,01,12,BIBLIO,LogReg,550,87,0.7293016558675306,0.45454545454545453,0.28735632183908044,5.7989508196721316
v0_baseline,03,12,BIBLIO,LogReg,28,6,0.6893939393939393,0.3333333333333333,0.16666666666666666,2.2363636363636363
v0_baseline,07,12,BIBLIO,LogReg,65,6,0.887005649717514,0.42857142857142855,0.5,12.333333333333334
v0_baseline,08,12,BIBLIO,LogReg,242,25,0.6230414746543778,0.2,0.2,2.5847709696609162
v0_baseline,09,12,BIBLIO,LogReg,439,44,0.66283084004603,0.20454545454545456,0.20454545454545456,2.7175163658004364
v0_baseline,12,12,BIBLIO,LogReg,30,8,0.7954545454545454,0.6666666666666666,0.25,5.512820512820513
v0_baseline,13,12,BIBLIO,LogReg,74,6,0.872549019607843,0.25,0.3333333333333333,5.3418803418803416
v0_baseline,14,12,BIBLIO,LogReg,36,3,0.9696969696969697,0.5,0.6666666666666666,21.0
v0_baseline,GLOBAL,12,BIBLIO+DEBATE5,RF,1418,177,0.740832297627665,0.36619718309859156,0.2937853107344633,5.322687151944708
v0_baseline,01,12,BIBLIO+DEBATE5,RF,550,87,0.7608798192696309,0.5272727272727272,0.3333333333333333,8.325270117722948
v0_baseline,03,12,BIBLIO+DEBATE5,RF,28,6,0.7424242424242424,0.3333333333333333,0.16666666666666666,2.2363636363636363
v0_baseline,07,12,BIBLIO+DEBATE5,RF,65,6,0.7937853107344632,0.14285714285714285,0.16666666666666666,2.2447552447552446
v0_baseline,08,12,BIBLIO+DEBATE5,RF,242,25,0.6027649769585254,0.24,0.24,3.393162393162393
v0_baseline,09,12,BIBLIO+DEBATE5,RF,439,44,0.6656501726121979,0.25,0.25,3.7146357763421696
v0_baseline,12,12,BIBLIO+DEBATE5,RF,30,8,0.875,1.0,0.375,28.636363636363637
v0_baseline,13,12,BIBLIO+DEBATE5,RF,74,6,0.7769607843137254,0.25,0.3333333333333333,5.3418803418803416
v0_baseline,14,12,BIBLIO+DEBATE5,RF,36,3,0.98989898989899,0.75,1.0,151.66666666666666
v0_baseline,GLOBAL,12,BIBLIO+DEBATE5,GBT,1418,177,0.7325876252520976,0.36619718309859156,0.2937853107344633,5.322687151944708
v0_baseline,01,12,BIBLIO+DEBATE5,GBT,550,87,0.7676572081130061,0.43636363636363634,0.27586206896551724,5.297462817147856
v0_baseline,03,12,BIBLIO+DEBATE5,GBT,28,6,0.6590909090909091,0.3333333333333333,0.16666666666666666,2.2363636363636363
v0_baseline,07,12,BIBLIO+DEBATE5,GBT,65,6,0.8135593220338984,0.2857142857142857,0.3333333333333333,5.505050505050505
v0_baseline,08,12,BIBLIO+DEBATE5,GBT,242,25,0.5939170506912442,0.2,0.2,2.5847709696609162
v0_baseline,09,12,BIBLIO+DEBATE5,GBT,439,44,0.6496547756041428,0.20454545454545456,0.20454545454545456,2.7175163658004364
v0_baseline,12,12,BIBLIO+DEBATE5,GBT,30,8,0.8522727272727273,0.6666666666666666,0.25,5.512820512820513
v0_baseline,13,12,BIBLIO+DEBATE5,GBT,74,6,0.6691176470588235,0.125,0.16666666666666666,2.2363636363636363
v0_baseline,14,12,BIBLIO+DEBATE5,GBT,36,3,1.0,0.75,1.0,151.66666666666666
v0_baseline,GLOBAL,12,BIBLIO+DEBATE5,LogReg,1418,177,0.7190710972106511,0.3380281690140845,0.2711864406779661,4.547710976282405
v0_baseline,01,12,BIBLIO+DEBATE5,LogReg,550,87,0.719843102206996,0.41818181818181815,0.26436781609195403,4.837328562909958
v0_baseline,03,12,BIBLIO+DEBATE5,LogReg,28,6,0.6363636363636364,0.3333333333333333,0.16666666666666666,2.2363636363636363
v0_baseline,07,12,BIBLIO+DEBATE5,LogReg,65,6,0.8022598870056497,0.14285714285714285,0.16666666666666666,2.2447552447552446
v0_baseline,08,12,BIBLIO+DEBATE5,LogReg,242,25,0.631889400921659,0.16,0.16,1.9129259058950785
v0_baseline,09,12,BIBLIO+DEBATE5,LogReg,439,44,0.6621979286536249,0.18181818181818182,0.18181818181818182,2.293676111840871
v0_baseline,12,12,BIBLIO+DEBATE5,LogReg,30,8,0.7613636363636364,0.6666666666666666,0.25,5.512820512820513
v0_baseline,13,12,BIBLIO+DEBATE5,LogReg,74,6,0.875,0.375,0.5,11.545454545454545
v0_baseline,14,12,BIBLIO+DEBATE5,LogReg,36,3,0.9696969696969697,0.5,0.6666666666666666,21.0
v0_baseline,GLOBAL,12,BIBLIO+DEBATE25,RF,1418,177,0.732783385004803,0.3873239436619718,0.3107344632768362,5.977819241982507
v0_baseline,01,12,BIBLIO+DEBATE25,RF,550,87,0.7608301680693131,0.509090909090909,0.3218390804597701,7.602902979373567
v0_baseline,03,12,BIBLIO+DEBATE25,RF,28,6,0.7424242424242424,0.3333333333333333,0.16666666666666666,2.2363636363636363
v0_baseline,07,12,BIBLIO+DEBATE25,RF,65,6,0.7542372881355932,0.14285714285714285,0.16666666666666666,2.2447552447552446
v0_baseline,08,12,BIBLIO+DEBATE25,RF,242,25,0.5852534562211982,0.24,0.24,3.393162393162393
v0_baseline,09,12,BIBLIO+DEBATE25,RF,439,44,0.665247410817031,0.25,0.25,3.7146357763421696
v0_baseline,12,12,BIBLIO+DEBATE25,RF,30,8,0.8693181818181819,1.0,0.375,28.636363636363637
v0_baseline,13,12,BIBLIO+DEBATE25,RF,74,6,0.7598039215686274,0.25,0.3333333333333333,5.3418803418803416
v0_baseline,14,12,BIBLIO+DEBATE25,RF,36,3,0.9393939393939394,0.5,0.6666666666666666,21.0
v0_baseline,GLOBAL,12,BIBLIO+DEBATE25,GBT,1418,177,0.7369307602307235,0.3873239436619718,0.3107344632768362,5.977819241982507
v0_baseline,01,12,BIBLIO+DEBATE25,GBT,550,87,0.7683026737171371,0.4727272727272727,0.2988505747126437,6.346561940195673
v0_baseline,03,12,BIBLIO+DEBATE25,GBT,28,6,0.6893939393939394,0.3333333333333333,0.16666666666666666,2.2363636363636363
v0_baseline,07,12,BIBLIO+DEBATE25,GBT,65,6,0.8220338983050848,0.2857142857142857,0.3333333333333333,5.505050505050505
v0_baseline,08,12,BIBLIO+DEBATE25,GBT,242,25,0.6162211981566821,0.2,0.2,2.5847709696609162
v0_baseline,09,12,BIBLIO+DEBATE25,GBT,439,44,0.6613348676639818,0.22727272727272727,0.22727272727272727,3.1890359168241966
v0_baseline,12,12,BIBLIO+DEBATE25,GBT,30,8,0.9034090909090909,1.0,0.375,28.636363636363637
v0_baseline,13,12,BIBLIO+DEBATE25,GBT,74,6,0.6593137254901961,0.0,0.0,0.5475113122171946
v0_baseline,14,12,BIBLIO+DEBATE25,GBT,36,3,0.9494949494949495,0.5,0.6666666666666666,21.0
v0_baseline,GLOBAL,12,BIBLIO+DEBATE25,LogReg,1418,177,0.7112452596548255,0.33098591549295775,0.2655367231638418,4.369721770877214
v0_baseline,01,12,BIBLIO+DEBATE25,LogReg,550,87,0.7101859437451901,0.36363636363636365,0.22988505747126436,3.6658320292123108
v0_baseline,03,12,BIBLIO+DEBATE25,LogReg,28,6,0.6136363636363636,0.3333333333333333,0.16666666666666666,2.2363636363636363
v0_baseline,07,12,BIBLIO+DEBATE25,LogReg,65,6,0.7937853107344632,0.14285714285714285,0.16666666666666666,2.2447552447552446
v0_baseline,08,12,BIBLIO+DEBATE25,LogReg,242,25,0.6138248847926268,0.16,0.16,1.9129259058950785
v0_baseline,09,12,BIBLIO+DEBATE25,LogReg,439,44,0.6638089758342923,0.18181818181818182,0.18181818181818182,2.293676111840871
v0_baseline,12,12,BIBLIO+DEBATE25,LogReg,30,8,0.75,0.3333333333333333,0.125,1.64
v0_baseline,13,12,BIBLIO+DEBATE25,LogReg,74,6,0.8700980392156863,0.375,0.5,11.545454545454545
v0_baseline,14,12,BIBLIO+DEBATE25,LogReg,36,3,0.9696969696969697,0.5,0.6666666666666666,21.0
v0_baseline,GLOBAL,13,BIBLIO,RF,1418,177,0.7899588904519319,0.38028169014084506,0.3050847457627119,5.7518012763329445
v0_baseline,01,13,BIBLIO,RF,604,89,0.7929311661394132,0.3114754098360656,0.21348314606741572,3.081602002503129
v0_baseline,03,13,BIBLIO,RF,21,6,0.5444444444444445,0.3333333333333333,0.16666666666666666,1.4727272727272727
v0_baseline,07,13,BIBLIO,RF,51,7,0.8474025974025974,0.5,0.42857142857142855,9.222222222222221
v0_baseline,08,13,BIBLIO,RF,248,18,0.6492753623188405,0.16,0.2222222222222222,3.024057738572574
v0_baseline,09,13,BIBLIO,RF,432,40,0.7313137755102039,0.2727272727272727,0.3,4.865047233468286
v0_baseline,12,13,BIBLIO,RF,28,10,0.9611111111111111,1.0,0.3,17.266666666666666
v0_baseline,13,13,BIBLIO,RF,66,6,0.8138888888888889,0.2857142857142857,0.3333333333333333,5.606060606060606
v0_baseline,14,13,BIBLIO,RF,25,4,0.8333333333333333,0.3333333333333333,0.25,3.342857142857143
v0_baseline,GLOBAL,13,BIBLIO,GBT,1418,177,0.7884337854017855,0.39436619718309857,0.3163841807909605,6.211922262660862
v0_baseline,01,13,BIBLIO,GBT,604,89,0.7934547834624195,0.3114754098360656,0.21348314606741572,3.081602002503129
v0_baseline,03,13,BIBLIO,GBT,21,6,0.5222222222222223,0.3333333333333333,0.16666666666666666,1.4727272727272727
v0_baseline,07,13,BIBLIO,GBT,51,7,0.8896103896103895,0.5,0.42857142857142855,9.222222222222221
v0_baseline,08,13,BIBLIO,GBT,248,18,0.6700483091787439,0.16,0.2222222222222222,3.024057738572574
v0_baseline,09,13,BIBLIO,GBT,432,40,0.7418367346938776,0.3181818181818182,0.35,6.503247757500773
v0_baseline,12,13,BIBLIO,GBT,28,10,0.9611111111111111,1.0,0.3,17.266666666666666
v0_baseline,13,13,BIBLIO,GBT,66,6,0.6472222222222221,0.2857142857142857,0.3333333333333333,5.606060606060606
v0_baseline,14,13,BIBLIO,GBT,25,4,0.8214285714285714,0.3333333333333333,0.25,3.342857142857143
v0_baseline,GLOBAL,13,BIBLIO,LogReg,1418,177,0.7652795039538918,0.34507042253521125,0.2768361581920904,4.731746395056077
v0_baseline,01,13,BIBLIO,LogReg,604,89,0.7595723791862112,0.32786885245901637,0.2247191011235955,3.372540521799428
v0_baseline,03,13,BIBLIO,LogReg,21,6,0.5555555555555556,0.0,0.0,0.27472527472527475
v0_baseline,07,13,BIBLIO,LogReg,51,7,0.8214285714285714,0.3333333333333333,0.2857142857142857,4.090909090909091
v0_baseline,08,13,BIBLIO,LogReg,248,18,0.6978260869565217,0.12,0.16666666666666666,2.0924731182795697
v0_baseline,09,13,BIBLIO,LogReg,432,40,0.733609693877551,0.25,0.275,4.183405008854035
v0_baseline,12,13,BIBLIO,LogReg,28,10,0.95,0.6666666666666666,0.2,3.4313725490196076
v0_baseline,13,13,BIBLIO,LogReg,66,6,0.738888888888889,0.2857142857142857,0.3333333333333333,5.606060606060606
v0_baseline,14,13,BIBLIO,LogReg,25,4,0.8214285714285714,0.3333333333333333,0.25,3.342857142857143
v0_baseline,GLOBAL,13,BIBLIO+DEBATE5,RF,1418,177,0.7826247285540638,0.39436619718309857,0.3163841807909605,6.211922262660862
v0_baseline,01,13,BIBLIO+DEBATE5,RF,604,89,0.7948947311006872,0.36065573770491804,0.24719101123595505,4.0210970464135025
v0_baseline,03,13,BIBLIO+DEBATE5,RF,21,6,0.5333333333333333,0.0,0.0,0.27472527472527475
v0_baseline,07,13,BIBLIO+DEBATE5,RF,51,7,0.8051948051948052,0.5,0.42857142857142855,9.222222222222221
v0_baseline,08,13,BIBLIO+DEBATE5,RF,248,18,0.6432367149758453,0.16,0.2222222222222222,3.024057738572574
v0_baseline,09,13,BIBLIO+DEBATE5,RF,432,40,0.7115433673469388,0.25,0.275,4.183405008854035
v0_baseline,12,13,BIBLIO+DEBATE5,RF,28,10,0.9666666666666667,1.0,0.3,17.266666666666666
v0_baseline,13,13,BIBLIO+DEBATE5,RF,66,6,0.7777777777777777,0.42857142857142855,0.5,12.555555555555555
v0_baseline,14,13,BIBLIO+DEBATE5,RF,25,4,0.8333333333333334,0.3333333333333333,0.25,3.342857142857143
v0_baseline,GLOBAL,13,BIBLIO+DEBATE5,GBT,1418,177,0.7868312869610347,0.3873239436619718,0.3107344632768362,5.977819241982507
v0_baseline,01,13,BIBLIO+DEBATE5,GBT,604,89,0.7996945565615796,0.36065573770491804,0.24719101123595505,4.0210970464135025
v0_baseline,03,13,BIBLIO+DEBATE5,GBT,21,6,0.5888888888888889,0.3333333333333333,0.16666666666666666,1.4727272727272727
v0_baseline,07,13,BIBLIO+DEBATE5,GBT,51,7,0.7824675324675325,0.5,0.42857142857142855,9.222222222222221
v0_baseline,08,13,BIBLIO+DEBATE5,GBT,248,18,0.6946859903381642,0.2,0.2777777777777778,4.1833785004516715
v0_baseline,09,13,BIBLIO+DEBATE5,GBT,432,40,0.7360331632653062,0.25,0.275,4.183405008854035
v0_baseline,12,13,BIBLIO+DEBATE5,GBT,28,10,0.9722222222222222,1.0,0.3,17.266666666666666
v0_baseline,13,13,BIBLIO+DEBATE5,GBT,66,6,0.7361111111111112,0.2857142857142857,0.3333333333333333,5.606060606060606
v0_baseline,14,13,BIBLIO+DEBATE5,GBT,25,4,0.8214285714285714,0.3333333333333333,0.25,3.342857142857143
v0_baseline,GLOBAL,13,BIBLIO+DEBATE5,LogReg,1418,177,0.7586737504381831,0.323943661971831,0.2598870056497175,4.197541322721094
v0_baseline,01,13,BIBLIO+DEBATE5,LogReg,604,89,0.7511508672411912,0.3442622950819672,0.23595505617977527,3.685050013517167
v0_baseline,03,13,BIBLIO+DEBATE5,LogReg,21,6,0.5444444444444445,0.3333333333333333,0.16666666666666666,1.4727272727272727
v0_baseline,07,13,BIBLIO+DEBATE5,LogReg,51,7,0.7922077922077921,0.3333333333333333,0.2857142857142857,4.090909090909091
v0_baseline,08,13,BIBLIO+DEBATE5,LogReg,248,18,0.7057971014492754,0.12,0.16666666666666666,2.0924731182795697
v0_baseline,09,13,BIBLIO+DEBATE5,LogReg,432,40,0.7225765306122449,0.22727272727272727,0.25,3.5773342836778332
v0_baseline,12,13,BIBLIO+DEBATE5,LogReg,28,10,0.9388888888888889,1.0,0.3,17.266666666666666
v0_baseline,13,13,BIBLIO+DEBATE5,LogReg,66,6,0.7305555555555556,0.2857142857142857,0.3333333333333333,5.606060606060606
v0_baseline,14,13,BIBLIO+DEBATE5,LogReg,25,4,0.8690476190476191,0.6666666666666666,0.5,13.666666666666666
v0_baseline,GLOBAL,13,BIBLIO+DEBATE25,RF,1418,177,0.7760872633241828,0.3591549295774648,0.288135593220339,5.11896585239422
v0_baseline,01,13,BIBLIO+DEBATE25,RF,604,89,0.7924075488164066,0.32786885245901637,0.2247191011235955,3.372540521799428
v0_baseline,03,13,BIBLIO+DEBATE25,RF,21,6,0.5444444444444445,0.0,0.0,0.27472527472527475
v0_baseline,07,13,BIBLIO+DEBATE25,RF,51,7,0.7857142857142858,0.5,0.42857142857142855,9.222222222222221
v0_baseline,08,13,BIBLIO+DEBATE25,RF,248,18,0.6340579710144927,0.12,0.16666666666666666,2.0924731182795697
v0_baseline,09,13,BIBLIO+DEBATE25,RF,432,40,0.700063775510204,0.22727272727272727,0.25,3.5773342836778332
v0_baseline,12,13,BIBLIO+DEBATE25,RF,28,10,0.9555555555555556,1.0,0.3,17.266666666666666
v0_baseline,13,13,BIBLIO+DEBATE25,RF,66,6,0.7916666666666667,0.2857142857142857,0.3333333333333333,5.606060606060606
v0_baseline,14,13,BIBLIO+DEBATE25,RF,25,4,0.8809523809523809,0.3333333333333333,0.25,3.342857142857143
v0_baseline,GLOBAL,13,BIBLIO+DEBATE25,GBT,1418,177,0.7765379660106438,0.3873239436619718,0.3107344632768362,5.977819241982507
v0_baseline,01,13,BIBLIO+DEBATE25,GBT,604,89,0.7938256790662157,0.4098360655737705,0.2808988764044944,5.193692258681109
v0_baseline,03,13,BIBLIO+DEBATE25,GBT,21,6,0.5111111111111111,0.3333333333333333,0.16666666666666666,1.4727272727272727
v0_baseline,07,13,BIBLIO+DEBATE25,GBT,51,7,0.788961038961039,0.5,0.42857142857142855,9.222222222222221
v0_baseline,08,13,BIBLIO+DEBATE25,GBT,248,18,0.6727053140096618,0.12,0.16666666666666666,2.0924731182795697
v0_baseline,09,13,BIBLIO+DEBATE25,GBT,432,40,0.705420918367347,0.25,0.275,4.183405008854035
v0_baseline,12,13,BIBLIO+DEBATE25,GBT,28,10,0.9611111111111111,1.0,0.3,17.266666666666666
v0_baseline,13,13,BIBLIO+DEBATE25,GBT,66,6,0.7250000000000001,0.2857142857142857,0.3333333333333333,5.606060606060606
v0_baseline,14,13,BIBLIO+DEBATE25,GBT,25,4,0.8214285714285715,0.3333333333333333,0.25,3.342857142857143
v0_baseline,GLOBAL,13,BIBLIO+DEBATE25,LogReg,1418,177,0.7497370900995644,0.323943661971831,0.2598870056497175,4.197541322721094
v0_baseline,01,13,BIBLIO+DEBATE25,LogReg,604,89,0.7377986255045272,0.32786885245901637,0.2247191011235955,3.372540521799428
v0_baseline,03,13,BIBLIO+DEBATE25,LogReg,21,6,0.5,0.0,0.0,0.27472527472527475
v0_baseline,07,13,BIBLIO+DEBATE25,LogReg,51,7,0.7792207792207793,0.3333333333333333,0.2857142857142857,4.090909090909091
v0_baseline,08,13,BIBLIO+DEBATE25,LogReg,248,18,0.6968599033816426,0.08,0.1111111111111111,1.3378465506125081
v0_baseline,09,13,BIBLIO+DEBATE25,LogReg,432,40,0.7162627551020408,0.20454545454545456,0.225,3.037111558238319
v0_baseline,12,13,BIBLIO+DEBATE25,LogReg,28,10,0.961111111111111,1.0,0.3,17.266666666666666
v0_baseline,13,13,BIBLIO+DEBATE25,LogReg,66,6,0.7388888888888888,0.2857142857142857,0.3333333333333333,5.606060606060606
v0_baseline,14,13,BIBLIO+DEBATE25,LogReg,25,4,0.9166666666666666,0.6666666666666666,0.5,13.666666666666666
v0_baseline,GLOBAL,14,BIBLIO,RF,1418,177,0.763604164674925,0.3591549295774648,0.288135593220339,5.11896585239422
v0_baseline,01,14,BIBLIO,RF,559,96,0.7376709863210943,0.35714285714285715,0.20833333333333334,3.138597904915391
v0_baseline,03,14,BIBLIO,RF,18,3,0.8,0.0,0.0,0.7714285714285715
v0_baseline,07,14,BIBLIO,RF,58,6,0.842948717948718,0.3333333333333333,0.3333333333333333,5.987654320987654
v0_baseline,08,14,BIBLIO,RF,261,13,0.7698511166253101,0.18518518518518517,0.38461538461538464,6.513725490196078
v0_baseline,09,14,BIBLIO,RF,457,50,0.6955282555282556,0.30434782608695654,0.28,4.589884088514226
v0_baseline,12,14,BIBLIO,RF,27,6,0.8650793650793651,0.6666666666666666,0.3333333333333333,7.592592592592593
v0_baseline,13,14,BIBLIO,RF,62,5,0.7614035087719299,0.14285714285714285,0.2,2.641025641025641
v0_baseline,14,14,BIBLIO,RF,40,4,0.9444444444444445,0.75,0.75,55.22222222222222
v0_baseline,GLOBAL,14,BIBLIO,GBT,1418,177,0.7525414623708782,0.352112676056338,0.2824858757062147,4.922077371489136
v0_baseline,01,14,BIBLIO,GBT,559,96,0.7212473002159827,0.39285714285714285,0.22916666666666666,3.7598482637875694
v0_baseline,03,14,BIBLIO,GBT,18,3,0.8,0.5,0.3333333333333333,5.8
v0_baseline,07,14,BIBLIO,GBT,58,6,0.7788461538461539,0.16666666666666666,0.16666666666666666,2.355371900826446
v0_baseline,08,14,BIBLIO,GBT,261,13,0.7251861042183623,0.18518518518518517,0.38461538461538464,6.513725490196078
v0_baseline,09,14,BIBLIO,GBT,457,50,0.7261916461916461,0.2391304347826087,0.22,3.054911748974862
v0_baseline,12,14,BIBLIO,GBT,27,6,0.9126984126984128,0.6666666666666666,0.3333333333333333,7.592592592592593
v0_baseline,13,14,BIBLIO,GBT,62,5,0.7017543859649124,0.14285714285714285,0.2,2.641025641025641
v0_baseline,14,14,BIBLIO,GBT,40,4,0.7777777777777778,0.25,0.25,4.1020408163265305
v0_baseline,GLOBAL,14,BIBLIO,LogReg,1418,177,0.7505019189008317,0.36619718309859156,0.2937853107344633,5.322687151944708
v0_baseline,01,14,BIBLIO,LogReg,559,96,0.7217422606191504,0.42857142857142855,0.25,4.486684350132626
v0_baseline,03,14,BIBLIO,LogReg,18,3,0.9111111111111112,0.5,0.3333333333333333,5.8
v0_baseline,07,14,BIBLIO,LogReg,58,6,0.6891025641025641,0.3333333333333333,0.3333333333333333,5.987654320987654
v0_baseline,08,14,BIBLIO,LogReg,261,13,0.7679900744416874,0.18518518518518517,0.38461538461538464,6.513725490196078
v0_baseline,09,14,BIBLIO,LogReg,457,50,0.7150859950859951,0.2608695652173913,0.24,3.514963297571993
v0_baseline,12,14,BIBLIO,LogReg,27,6,0.8492063492063492,0.3333333333333333,0.16666666666666666,2.1272727272727274
v0_baseline,13,14,BIBLIO,LogReg,62,5,0.7789473684210526,0.14285714285714285,0.2,2.641025641025641
