subset_id,subset_label,subset_size,seed,model,k_pct,Precision,Recall,F1,DOR
0,BIBLIO_ONLY,0,8,RF,5,0.4225352112676056,0.1694915254237288,0.24193548387096772,5.9816622421890955
0,BIBLIO_ONLY,0,8,RF,10,0.38028169014084506,0.3050847457627119,0.3385579937304075,5.7518012763329445
0,BIBLIO_ONLY,0,8,RF,15,0.3192488262910798,0.384180790960452,0.34871794871794876,4.714352963329096
0,BIBLIO_ONLY,0,8,RF,20,0.28169014084507044,0.4519774011299435,0.3470715835140998,4.188765594633566
0,BIBLIO_ONLY,0,8,LogReg,5,0.30985915492957744,0.12429378531073447,0.1774193548387097,3.4858228588132123
0,BIBLIO_ONLY,0,8,LogReg,10,0.3028169014084507,0.24293785310734464,0.26959247648902823,3.7136425622536473
0,BIBLIO_ONLY,0,8,LogReg,15,0.29107981220657275,0.3502824858757062,0.31794871794871793,3.895032360378895
0,BIBLIO_ONLY,0,8,LogReg,20,0.2746478873239437,0.4406779661016949,0.33839479392624733,3.9561852847773977
0,BIBLIO_ONLY,0,8,GBT,5,0.4507042253521127,0.1807909604519774,0.25806451612903225,6.799991300187046
0,BIBLIO_ONLY,0,8,GBT,10,0.34507042253521125,0.2768361581920904,0.3072100313479624,4.731746395056077
0,BIBLIO_ONLY,0,8,GBT,15,0.3192488262910798,0.384180790960452,0.34871794871794876,4.714352963329096
0,BIBLIO_ONLY,0,8,GBT,20,0.27816901408450706,0.4463276836158192,0.34273318872017355,4.070880729185965
0,BIBLIO_ONLY,0,8,SVM,5,0.2676056338028169,0.10734463276836158,0.15322580645161288,2.7874718341595313
0,BIBLIO_ONLY,0,8,SVM,10,0.22535211267605634,0.1807909604519774,0.2006269592476489,2.2872447948251464
0,BIBLIO_ONLY,0,8,SVM,15,0.22535211267605634,0.2711864406779661,0.24615384615384617,2.4360601430087834
0,BIBLIO_ONLY,0,8,SVM,20,0.20774647887323944,0.3333333333333333,0.2559652928416486,2.263390309392162
0,BIBLIO_ONLY,0,8,FFN,5,0.3380281690140845,0.13559322033898305,0.19354838709677422,4.0137493571061205
